variant,label,similarity,a_row,b_row,a_model,b_model,a_size,b_size,a_source,b_source,a_url,b_url,a_name,b_name,label_detail
säng,olika_modell,0.3708,76009,93062,malm,hemnes,,100-150cm,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24648685/e9e2d201-58e2-4407-833d-20412c771f18,https://images.blocketcdn.se/dynamic/default/item/24765550/a1c5d6c4-9d71-466e-9d98-0a443f5d499e,IKEA säng med resårbotten och madrass 90x200 vit,IKEA Hemnes sängram med resårmadrass 120 cm,olika_modell
säng,olika_modell,0.2876,20613,73348,hemnes,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23216297/0b0a10e5-e2f4-4c98-a61a-96dc808d96d4,https://images.blocketcdn.se/dynamic/default/item/24666346/3e4ed6b8-c173-45dd-9446-3c0aa45c7473,Hemnes IKEA säng vit 90x200,IKEA utdragbar vuxen säng med förvaring,olika_modell
säng,olika_modell,0.3743,73338,74569,malm,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24592599/3b96c7cb-43a5-4c9b-ad63-37bce35546ee,https://images.blocketcdn.se/dynamic/default/item/24074948/5280ca14-cad1-4c57-89c2-63e84fe81e31,IKEA MALM-säng 180×200 cm vit – mycket fint skick,"IKEA Nordli säng med förvaring, huvudgavel, sängbord, madrass antracit",olika_modell
säng,olika_modell,0.2766,20663,73997,malm,brimnes,,150-200cm,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/21060222/79797b1a-e361-4838-b1d6-98f4b74d85a6,https://images.blocketcdn.se/dynamic/default/item/24443000/32042b64-165f-4c3f-b9b5-dd607e5153ab,IKEA Malm sängstomme 120x200 vit (Madrass och säng kan även köpas tillsammans),IKEA BRIMNES sänggavel med förvaring 160 cm svart,olika_modell
säng,olika_modell,0.072,19724,90375,malm,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22255502/ee51719f-7a5e-456f-a00b-c882de22c76f,https://images.blocketcdn.se/dynamic/default/item/24731380/99fe5ef6-b419-4d6a-a6df-31c07f7acfe4,"Vit IKEA Malm säng 90×200, jysk madrass",IKEA sänggavel Nordli,olika_modell
säng,olika_modell,0.4441,75749,76186,malm,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/20740332/098a395c-7117-4ee3-88f6-f7e492023307,https://images.blocketcdn.se/dynamic/default/item/24438824/f6b609ab-27e3-4f57-971e-40143de07201,IKEA MALM säng 90×200 med 2 lådor + SKÅRER madrass – mycket fint skick,NORDLI - Sängstomme med förvaring 90x200 cm,olika_modell
säng,olika_modell,0.0356,15046,93153,malm,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24619380/2cd4e8b1-b0c5-454e-9c37-ea84827d623e,https://images.blocketcdn.se/dynamic/default/item/24748394/b7ed99f1-f246-4d23-8e97-3bf15c8d5e3a,OÖPPNAD Malm säng med madrass och bäddmadrass 120x200,Säng Brimnes,olika_modell
säng,olika_modell,0.1515,15219,73492,hemnes,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24211269/85631444-cfc9-4c51-b029-ea96786fcf63,https://images.blocketcdn.se/dynamic/default/item/24625622/a6527ecb-2efc-447a-9642-5061273d34cb,IKEA Hemnes sängram med Vålevåg resårbotten,IKEA BRIMNES säng med förvaring vit,olika_modell
säng,olika_modell,0.4761,75010,93113,malm,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23693683/800fc5a6-b060-4c1b-a56a-700fa2b03c37,https://images.blocketcdn.se/dynamic/default/item/24755088/b416b37e-a0d2-4228-908b-18fee9e3ceb1,IKEA säng Malm 90x200 vit,Komplett IKEA NORDLI säng 90x200,olika_modell
säng,olika_modell,0.7578,20304,75245,malm,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23483441/6e4222d8-2523-4b98-9628-908a9aef5568,https://images.blocketcdn.se/dynamic/default/item/23201627/ef517fbd-3f05-46bc-a87f-b10327a04e43,IKEA Malm säng och byrå,Sängstomme + sänggavel,olika_modell
säng,olika_modell,-0.0108,74368,76352,hemnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22592788/b87469e7-9b79-4f89-9e74-20ba7e88fc9f,https://images.blocketcdn.se/dynamic/default/item/21935004/2d52c300-786a-4b2a-aa1e-9741262643f5,IKEA HEMNES säng 180x200 med 4 lådor + mycket fint skick,IKEA Malm sängram 160x200,olika_modell
säng,olika_modell,0.0165,18822,74368,nordli,hemnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/20160138/67644c1d-ec05-448f-8940-47081bd6ac82,https://images.blocketcdn.se/dynamic/default/item/22592788/b87469e7-9b79-4f89-9e74-20ba7e88fc9f,Sänggavel,IKEA HEMNES säng 180x200 med 4 lådor + mycket fint skick,olika_modell
säng,olika_modell,0.1136,73743,73914,songesand,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24556211/016b4757-cac4-447c-ad7a-abddc973380d,https://images.blocketcdn.se/dynamic/default/item/24484599/378c0988-3060-45b7-a3f9-462ceb44a3fa,IKEA vit enkelsäng med ribbotten,IKEA MALM säng 140×200 cm,olika_modell
säng,olika_modell,0.6108,73266,75145,malm,songesand,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24683843/61e9b857-44d8-4ac8-89eb-45ff05f0560d,https://images.blocketcdn.se/dynamic/default/item/23564243/47ba62ec-30b6-4a86-affb-aba822ea4ad5,"malm sängar 2 st likadana, 1500 för båda",IKEA vit enkelsäng med förvaring 90x200,olika_modell
säng,olika_modell,0.1858,73619,76061,malm,hemnes,50-100cm,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24488566/8f57fe63-5ec0-4598-b718-beb5f6f0e61f,https://images.blocketcdn.se/dynamic/default/item/24602066/24a05dec-a8c8-4841-a00a-b5c9a3c93428,Ikea Sängram (Malm 90cm) med förvaringslådor!,Hemnes sängram,olika_modell
säng,olika_modell,0.3701,76445,93140,hemnes,songesand,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23938867/2564d6e8-a191-4623-a47a-f72be194531f,https://images.blocketcdn.se/dynamic/default/item/24750471/fcae5953-4813-4947-a4ed-fac1fbe7eba7,IKEA HEMNES vit sängram med ribbotten,IKEA SONGESAND 90x200 vit säng med förvaring och SNARUM madrass,olika_modell
säng,olika_modell,0.1857,20341,76068,nordli,malm,,150-200cm,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23462889/24cd66ca-9340-45c2-acaa-87f7d2aa8821,https://images.blocketcdn.se/dynamic/default/item/24589903/86eda061-f0b3-41a6-b162-10e74cb69f2f,IKEA nordli säng med förvaring och sänggavel.,IKEA Malm sängram 160cmx200cm,olika_modell
säng,olika_modell,0.2045,18694,19059,nordli,songesand,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22941160/bc31f0c6-8d10-4b0a-ba6d-f48534884644,https://images.blocketcdn.se/dynamic/default/item/24402794/bb43a5d9-52ce-406d-a75d-3770d416bb92,IKEA NORDLI sänggavel antracit,"SONGESAND Sängstomme, vit, 160x200 cm",olika_modell
säng,olika_modell,0.3706,19076,73516,brimnes,hemnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24395185/98d76955-d242-43b5-afa4-65892cba903a,https://images.blocketcdn.se/dynamic/default/item/24618908/cb08f31b-b584-4d85-ba60-3983dfba82f9,IKEA BRIMNES säng med förvaring 180×200 cm – Komplett paket,"IKEA HEMNES dagbädd/säng med 3 förvaringslådor och 2 madrasser, vit",olika_modell
säng,olika_modell,0.1195,18694,19688,nordli,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22941160/bc31f0c6-8d10-4b0a-ba6d-f48534884644,https://images.blocketcdn.se/dynamic/default/item/23975933/ea7d015c-4639-480e-bad9-9be358400d0e,IKEA NORDLI sänggavel antracit,IKEA säng,olika_modell
säng,olika_modell,0.1925,75966,76423,malm,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24688081/22a9f103-e090-4384-872b-9ed3a796cecf,https://images.blocketcdn.se/dynamic/default/item/23997549/afeee086-bbde-4c35-94cb-2db85b6a43c2,IKEA Malm sängram med sängbord,IKEA Brimnes säng inklusive 2x80cm madrasser,olika_modell
säng,olika_modell,0.0582,73486,73762,malm,brimnes,150-200cm,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24627149/ff9dad44-bcfe-4355-a9eb-f4b7352b1ff3,https://images.blocketcdn.se/dynamic/default/item/24549385/0a258418-d2f3-4dab-bc88-34c70a96326f,IKEA Malm sängstomme 160 cm blå,Sänggavel Brimnes,olika_modell
säng,olika_modell,0.5078,75177,75749,hemnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23536210/424bdacb-877c-411f-9ab0-ade095aeab7c,https://images.blocketcdn.se/dynamic/default/item/20740332/098a395c-7117-4ee3-88f6-f7e492023307,Säng komplett,IKEA MALM säng 90×200 med 2 lådor + SKÅRER madrass – mycket fint skick,olika_modell
säng,olika_modell,0.4106,19052,19941,hemnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24404496/1503dc98-da23-4d52-800e-cd3ff9f65043,https://images.blocketcdn.se/dynamic/default/item/23783702/ec1d927e-e8ad-4866-804e-b01ff3097c00,Hemnes säng 120,IKEA säng med madrass och förvaring,olika_modell
säng,olika_modell,0.3711,73384,73448,brimnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23199692/1d68448e-e316-4ecf-8337-c06d94474f79,https://images.blocketcdn.se/dynamic/default/item/24637017/cbb40dfb-241f-40ce-a10b-c5e47fec1f7b,Utdragbar enkelsäng till dubbelsäng,IKEA MALM säng 120×200 med förvaring,olika_modell
säng,olika_modell,0.4524,18822,90391,nordli,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/20160138/67644c1d-ec05-448f-8940-47081bd6ac82,https://images.blocketcdn.se/dynamic/default/item/24726670/212d4a5f-9a0c-475a-b8b0-9796981a97db,Sänggavel,Sänggavel IKEA Brimnes,olika_modell
säng,olika_modell,0.4446,18318,19151,nordli,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22841525/c6d96912-9280-4407-ae57-f153a8035cd5,https://images.blocketcdn.se/dynamic/default/item/24352791/fdd36325-36c0-4659-9eae-318aa0dbb9ce,IKEA säng med förvaring och madrass,IKEA BRIMNES säng 140x200 med förvaring – vit,olika_modell
säng,olika_modell,0.2715,19076,75096,brimnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24395185/98d76955-d242-43b5-afa4-65892cba903a,https://images.blocketcdn.se/dynamic/default/item/23614821/5bfcee65-bc76-4bf5-b613-e0994833af2d,IKEA BRIMNES säng med förvaring 180×200 cm – Komplett paket,IKEA säng Malm svart med förvaring 140x200 svart,olika_modell
säng,olika_modell,0.0875,18822,73384,nordli,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/20160138/67644c1d-ec05-448f-8940-47081bd6ac82,https://images.blocketcdn.se/dynamic/default/item/23199692/1d68448e-e316-4ecf-8337-c06d94474f79,Sänggavel,Utdragbar enkelsäng till dubbelsäng,olika_modell
säng,olika_modell,0.1277,23344,76352,hemnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24516945/5b17d6f1-fddf-49f9-a7b6-3f7ed1997cba,https://images.blocketcdn.se/dynamic/default/item/21935004/2d52c300-786a-4b2a-aa1e-9741262643f5,"Ikea Hemnes, obetydligt använd.",IKEA Malm sängram 160x200,olika_modell
säng,olika_modell,0.3149,19392,73914,songesand,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24186313/0175de38-822f-4707-99e3-ee3cac84b970,https://images.blocketcdn.se/dynamic/default/item/24484599/378c0988-3060-45b7-a3f9-462ceb44a3fa,"IKEA SONGESAND sängstomme – vit, 180x200 cm",IKEA MALM säng 140×200 cm,olika_modell
säng,olika_modell,0.3457,19688,20613,brimnes,hemnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23975933/ea7d015c-4639-480e-bad9-9be358400d0e,https://images.blocketcdn.se/dynamic/default/item/23216297/0b0a10e5-e2f4-4c98-a61a-96dc808d96d4,IKEA säng,Hemnes IKEA säng vit 90x200,olika_modell
säng,olika_modell,0.1285,19052,93328,hemnes,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24404496/1503dc98-da23-4d52-800e-cd3ff9f65043,https://images.blocketcdn.se/dynamic/default/item/24769063/0ecc080f-9fdc-44d7-bda3-6bda0de5c0d8,Hemnes säng 120,IKEA Nordli vit sänggavel ca 130x84cm,olika_modell
säng,olika_modell,0.2423,74436,74967,malm,songesand,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24175421/232f4f98-3e22-44dc-a3e7-625ae134ab1a,https://images.blocketcdn.se/dynamic/default/item/23735665/e07a592e-29de-4a5c-ad16-e71d7e25715b,Sänggavel till 90 säng med förvaringslådor,IKEA säng med madrass 180x200 vit,olika_modell
säng,olika_modell,0.3975,19059,76205,songesand,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24402794/bb43a5d9-52ce-406d-a75d-3770d416bb92,https://images.blocketcdn.se/dynamic/default/item/24424697/9e66cb3a-c4d9-47ed-b604-e7edf7617f0f,"SONGESAND Sängstomme, vit, 160x200 cm",IKEA malm säng,olika_modell
säng,olika_modell,0.3508,73348,73803,brimnes,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24666346/3e4ed6b8-c173-45dd-9446-3c0aa45c7473,https://images.blocketcdn.se/dynamic/default/item/24535538/66415497-553e-42f7-8e49-9b74cde87705,IKEA utdragbar vuxen säng med förvaring,IKEA Nordli sängram och gavel paket,olika_modell
säng,olika_modell,0.2861,20206,73987,malm,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/20308316/18cf1c09-e2d3-47df-99a6-e49e9a60c965,https://images.blocketcdn.se/dynamic/default/item/24448557/ebcbf33d-74a8-4705-9e89-9deca311a126,IKEA Malm Sängram Vit 160*200,IKEA BRIMNES säng med förvaring och huvudgavel vit + inkl pocket och bäddmadrass,olika_modell
säng,olika_modell,0.5195,73692,76508,brimnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24568518/321e0f0a-f572-4294-a51d-ba99ee0a4c1e,https://images.blocketcdn.se/dynamic/default/item/23735564/a0f6ed1a-68ed-4c3d-aa56-1057be321cae,IKEA säng + bäddmadrass + sänggavel,IKEA enkelsäng med sängbord i ekfaner,olika_modell
säng,olika_modell,0.2705,73922,75728,brimnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24479098/8670781c-a97c-420f-94cc-93c869bac7fd,https://images.blocketcdn.se/dynamic/default/item/20574731/f93f3c8b-d06d-467b-b0a1-83b9e42e6085,Säng med sänggavel 140x200 cm,IKEA malm säng 160*200 med 4 lådor förvaring och 2 sängbord samt madrass,olika_modell
säng,olika_modell,0.0638,15109,19151,malm,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24509257/213d929f-5c84-4ff8-b79d-f93722c3da39,https://images.blocketcdn.se/dynamic/default/item/24352791/fdd36325-36c0-4659-9eae-318aa0dbb9ce,"160 säng malm, helt ny",IKEA BRIMNES säng 140x200 med förvaring – vit,olika_modell
säng,olika_modell,0.6567,19052,20154,hemnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24404496/1503dc98-da23-4d52-800e-cd3ff9f65043,https://images.blocketcdn.se/dynamic/default/item/23612921/0f94ce14-1266-4e88-894b-54f106e37e64,Hemnes säng 120,IKEA vit sängram 120x200 cm,olika_modell
säng,olika_modell,0.261,18714,75966,brimnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24548673/9cf071d8-e70e-4f2e-80ef-47322f30367c,https://images.blocketcdn.se/dynamic/default/item/24688081/22a9f103-e090-4384-872b-9ed3a796cecf,IKEA sänggavel Brimnes,IKEA Malm sängram med sängbord,olika_modell
säng,olika_modell,0.5884,20663,73516,malm,hemnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/21060222/79797b1a-e361-4838-b1d6-98f4b74d85a6,https://images.blocketcdn.se/dynamic/default/item/24618908/cb08f31b-b584-4d85-ba60-3983dfba82f9,IKEA Malm sängstomme 120x200 vit (Madrass och säng kan även köpas tillsammans),"IKEA HEMNES dagbädd/säng med 3 förvaringslådor och 2 madrasser, vit",olika_modell
säng,olika_modell,0.2057,15046,73384,malm,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24619380/2cd4e8b1-b0c5-454e-9c37-ea84827d623e,https://images.blocketcdn.se/dynamic/default/item/23199692/1d68448e-e316-4ecf-8337-c06d94474f79,OÖPPNAD Malm säng med madrass och bäddmadrass 120x200,Utdragbar enkelsäng till dubbelsäng,olika_modell
säng,olika_modell,0.1078,18694,73554,nordli,songesand,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22941160/bc31f0c6-8d10-4b0a-ba6d-f48534884644,https://images.blocketcdn.se/dynamic/default/item/24608826/1247bcd5-3209-44d8-aec6-e23b6d125b87,IKEA NORDLI sänggavel antracit,IKEA SONGESAND enkelsäng vit med madrass,olika_modell
säng,olika_modell,0.1384,18954,76162,malm,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24455671/8b7034fe-a7ea-4138-8d6a-6c93a4fe4bd2,https://images.blocketcdn.se/dynamic/default/item/24499053/378fc31b-ab06-47fd-be27-4dbcdbc2508f,IKEA säng (Malm) med madrass vit 120x200,"1 sängstomme med förvaring, IKEA Nordli",olika_modell
säng,olika_modell,0.1349,20341,74010,nordli,malm,,100-150cm,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23462889/24cd66ca-9340-45c2-acaa-87f7d2aa8821,https://images.blocketcdn.se/dynamic/default/item/24436635/e19ee325-420e-4291-a0cb-f6b8df4e6c13,IKEA nordli säng med förvaring och sänggavel.,IKEA säng med resårmadrass 140cm grå,olika_modell
säng,olika_modell,0.215,76423,92948,brimnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23997549/afeee086-bbde-4c35-94cb-2db85b6a43c2,https://images.blocketcdn.se/dynamic/default/item/24768831/9035eef4-d727-4d20-8aeb-e56c9438b685,IKEA Brimnes säng inklusive 2x80cm madrasser,IKEA MALM vit enkelsäng med förvaring,olika_modell
säng,olika_modell,0.4028,19451,92997,nordli,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24149871/b71f8c02-4a0c-484a-bf3d-3f24fd92d25a,https://images.blocketcdn.se/dynamic/default/item/24755590/3352be4c-1e1d-4f59-8f39-2fd126fe4177,IKEA säng med förvaring,IKEA MALM - sängram + madrass och kuddar (160×200 cm) – som ny,olika_modell
säng,olika_modell,0.093,20225,76162,brimnes,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23537503/63eac9b9-a0f8-4954-a643-f30cad4d710d,https://images.blocketcdn.se/dynamic/default/item/24499053/378fc31b-ab06-47fd-be27-4dbcdbc2508f,IKEA Brimnes säng med förvaring,"1 sängstomme med förvaring, IKEA Nordli",olika_modell
säng,olika_modell,0.135,15126,69576,malm,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24441092/7f831dd7-468f-4220-a2ab-af7184a17dca,https://images.blocketcdn.se/dynamic/default/item/23834499/5cbe6fcf-af51-4173-a44f-8d1f0cbdf644,IKEA säng med utdragssäng vit,Sänggavel IKEA Brimnes,olika_modell
säng,olika_modell,0.625,20590,74125,songesand,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23237057/72c2f293-a982-4e96-a463-fbb044201a90,https://images.blocketcdn.se/dynamic/default/item/24377335/a302132e-7a30-4970-8271-53eb8af56cbf,IKEA säng 90x200,Ikea MALM sängram svart 160*200*,olika_modell
säng,olika_modell,0.4099,19941,75177,malm,hemnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23783702/ec1d927e-e8ad-4866-804e-b01ff3097c00,https://images.blocketcdn.se/dynamic/default/item/23536210/424bdacb-877c-411f-9ab0-ade095aeab7c,IKEA säng med madrass och förvaring,Säng komplett,olika_modell
säng,olika_modell,0.3552,20613,73922,hemnes,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23216297/0b0a10e5-e2f4-4c98-a61a-96dc808d96d4,https://images.blocketcdn.se/dynamic/default/item/24479098/8670781c-a97c-420f-94cc-93c869bac7fd,Hemnes IKEA säng vit 90x200,Säng med sänggavel 140x200 cm,olika_modell
säng,olika_modell,0.1674,19428,73927,karlstad,malm,150-200cm,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24163941/ba5eb3b0-506d-431f-8a63-208804920e2b,https://images.blocketcdn.se/dynamic/default/item/24473056/7cbbe647-b58b-4d01-80b0-94b12886f30a,Sänggavel 180 cm med förvaring,Malm Junior säng IKEA,olika_modell
säng,olika_modell,0.1952,23344,73922,hemnes,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24516945/5b17d6f1-fddf-49f9-a7b6-3f7ed1997cba,https://images.blocketcdn.se/dynamic/default/item/24479098/8670781c-a97c-420f-94cc-93c869bac7fd,"Ikea Hemnes, obetydligt använd.",Säng med sänggavel 140x200 cm,olika_modell
säng,olika_modell,0.036,20425,69576,nordli,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23379082/5b9132b5-d891-4d8f-b7c9-fa8419148854,https://images.blocketcdn.se/dynamic/default/item/23834499/5cbe6fcf-af51-4173-a44f-8d1f0cbdf644,Komplett IKEA Nordli säng (2st 90x200) med madrasser och bäddmadrasser,Sänggavel IKEA Brimnes,olika_modell
säng,olika_modell,0.4272,20525,73803,malm,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23284036/e1c64703-7c2a-4925-bf5b-1778800b2416,https://images.blocketcdn.se/dynamic/default/item/24535538/66415497-553e-42f7-8e49-9b74cde87705,Säng och sängbord,IKEA Nordli sängram och gavel paket,olika_modell
säng,olika_modell,0.1841,15245,29095,malm,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24147542/2043cce8-aae8-4f14-a8fc-af516a82b736,https://images.blocketcdn.se/dynamic/default/item/24564699/c24718a7-775d-49df-97cc-7d89163cd27c,"Helt ny säng 140, IKEA Malm med förvaring",Fin dagbädd Brimnes från IKEA,olika_modell
säng,olika_modell,0.207,18200,74787,malm,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24696744/fc7158a9-2cfe-4a58-8408-7296b8720fd5,https://images.blocketcdn.se/dynamic/default/item/23909938/de3e6277-9840-4df3-bd3e-c7a5ca8b77c8,IKEA säng Malm,Sängram,olika_modell
säng,olika_modell,0.2627,18511,74077,brimnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24617684/62f182fb-6b86-40b7-8e4d-12be878d26ef,https://images.blocketcdn.se/dynamic/default/item/24403237/1be2a07c-0f5a-4b70-9ad7-79dfb9aad05a,Paketpris för IKEA säng och madrass: 4 700 kr.,IKEA MALM sängstomme med 2 lådor 90x200 cm,olika_modell
säng,olika_modell,0.1637,71747,74818,nordli,brimnes,100-150cm,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23867714/d44f9305-5ccf-438a-9686-1133604cd856,https://images.blocketcdn.se/dynamic/default/item/21943027/e5131ffe-06c4-4ddb-9a94-0fe48c33409d,Nordli sänggavel 120cm med förvaring/nattduksbord,IKEA BRIMNES sängstomme med förvaring – vit + Sultan resårmadrass + ribbottnar,olika_modell
säng,olika_modell,0.5762,18305,18718,malm,brimnes,,100-150cm,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24688283/68d18d48-7b5d-40c8-89e5-6b0a07886297,https://images.blocketcdn.se/dynamic/default/item/24545582/dfc999f5-142a-4545-b46a-9ab4ebaf811c,IKEA Malm säng med madrass 90x200 vit/beige,IKEA säng med mycket förvaring 140cm,olika_modell
säng,olika_modell,0.2283,19964,76423,malm,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23711330/4d69b42c-eb5e-4c16-91d0-6229299fb882,https://images.blocketcdn.se/dynamic/default/item/23997549/afeee086-bbde-4c35-94cb-2db85b6a43c2,MALM säng med förvaring + madrass & bäddmadrass – mycket fint skick,IKEA Brimnes säng inklusive 2x80cm madrasser,olika_modell
säng,olika_modell,0.7725,76162,76163,nordli,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24499053/378fc31b-ab06-47fd-be27-4dbcdbc2508f,https://images.blocketcdn.se/dynamic/default/item/18459662/ebd3622b-a601-4bde-adb2-ba0de41ef27a,"1 sängstomme med förvaring, IKEA Nordli",Ikea MALM säng 90x200cm,olika_modell
säng,olika_modell,0.4443,18305,73987,malm,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24688283/68d18d48-7b5d-40c8-89e5-6b0a07886297,https://images.blocketcdn.se/dynamic/default/item/24448557/ebcbf33d-74a8-4705-9e89-9deca311a126,IKEA Malm säng med madrass 90x200 vit/beige,IKEA BRIMNES säng med förvaring och huvudgavel vit + inkl pocket och bäddmadrass,olika_modell
säng,olika_modell,0.3755,18718,19204,brimnes,malm,100-150cm,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24545582/dfc999f5-142a-4545-b46a-9ab4ebaf811c,https://images.blocketcdn.se/dynamic/default/item/24322596/f00f03f3-9932-419c-ada5-86255ea9b574,IKEA säng med mycket förvaring 140cm,IKEA MALM sängram 120x200 med 2 förvaringslådor + sänggavel,olika_modell
säng,olika_modell,0.0711,71747,73987,nordli,brimnes,100-150cm,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23867714/d44f9305-5ccf-438a-9686-1133604cd856,https://images.blocketcdn.se/dynamic/default/item/24448557/ebcbf33d-74a8-4705-9e89-9deca311a126,Nordli sänggavel 120cm med förvaring/nattduksbord,IKEA BRIMNES säng med förvaring och huvudgavel vit + inkl pocket och bäddmadrass,olika_modell
säng,olika_modell,0.3315,20154,75983,malm,nordli,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23612921/0f94ce14-1266-4e88-894b-54f106e37e64,https://images.blocketcdn.se/dynamic/default/item/24669482/89066801-6ade-43d4-95a9-fde1fbc8919b,IKEA vit sängram 120x200 cm,2 vita Nordli säng med förvaring samt pocketresårmadrass,olika_modell
säng,olika_modell,0.2937,20613,73680,hemnes,malm,,50-100cm,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23216297/0b0a10e5-e2f4-4c98-a61a-96dc808d96d4,https://images.blocketcdn.se/dynamic/default/item/24571808/2da25cc9-c4bc-4132-884a-3788f92ffc53,Hemnes IKEA säng vit 90x200,Säljer 2 st IKEA Malmsängar bredd 90 cm,olika_modell
säng,olika_modell,0.1614,18822,73517,nordli,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/20160138/67644c1d-ec05-448f-8940-47081bd6ac82,https://images.blocketcdn.se/dynamic/default/item/24615291/b9316583-c334-4d9e-b49a-24366175c024,Sänggavel,Sängram med resårmadrasser,olika_modell
